GeneID	HBXGZ	HBXHA	HBXHB	HBXHC	HBXHG	HBXHH	HBXHN	HBXHO	HBXHP	HBXHS	HBXHT	HBXHU	HBXHW	HBXHX	HBXHY	HBXHZ	HBXNA	HBXNB	HBXNC	HBXNG	HBXNH	HBXNN	HBXNO	HBXNP	HBXNS	HBXNT	HBXNU
639300772	14.84	15.56	16.18	26.35	21.48	24.19	27.83	33.79	31.46	33.14	32.01	27.48	30.92	28.41	31.83	52.54	42.38	49.75	51.43	50.5	42.46	50.56	54.62	50.75	52.7	57.04	51.83
639300773	1.27	3.05	2.26	5.39	5.26	3.8	5.98	3.67	3.56	3.77	4.42	5.09	4.96	5.7	5.52	11.19	11.19	6.05	4.17	4.72	2.21	5.23	5.04	6.28	4.95	6.27	4.87
639300774	1.91	2.74	5.2	5.42	3.7	5.93	6.25	4.45	9.61	6.1	4.77	5.72	6.37	5.13	4.79	9.9	10.45	9.43	3.75	5.91	4.36	6.07	2.56	7.97	8.91	6.03	7.36
639300775	36.56	33.76	33.14	55.19	41.54	51.63	60.2	61.17	65.91	61.17	65.36	59.47	53.54	50.83	54.78	65.05	54.1	65.94	52.49	69.55	66.97	50.79	54.87	56.47	59.98	98.73	89.82
639300776	4.16	4.27	3.54	4.31	4.6	4.32	4.79	5.13	4.93	3.28	6.37	4.37	4.78	3.47	2.97	5.25	3.8	1.42	1.76	3.92	2.0	4.71	2.87	5.1	4.74	2.28	1.67
639300777	5.28	3.61	4.04	5.56	4.46	4.28	7.47	5.51	6.94	5.14	4.59	5.68	5.04	5.85	4.71	6.36	4.43	3.04	1.63	4.9	3.22	5.73	2.78	6.28	2.8	3.37	2.8
639300778	2.44	2.51	2.89	2.37	3.03	3.33	3.81	3.3	4.36	3.18	4.07	4.27	4.24	3.11	2.95	3.54	3.47	1.51	1.92	1.77	2.03	2.01	2.9	4.26	1.65	1.49	1.02
639300779	2.18	3.02	1.89	1.63	2.44	2.45	3.83	2.08	3.44	3.68	1.86	1.76	3.25	2.14	3.2	3.1	3.43	1.59	0.46	1.95	1.57	2.58	1.99	4.59	2.78	1.28	1.4
639300780	1.62	0.0	0.0	0.0	5.24	1.53	3.39	2.43	1.28	1.44	0.0	1.21	1.08	1.15	4.14	2.49	1.46	0.77	0.32	0.39	0.0	0.83	2.09	3.38	1.52	0.41	2.11
639300781	1.49	1.53	2.39	0.95	1.84	2.5	2.92	1.84	1.56	1.64	2.51	1.17	3.06	2.26	2.67	4.02	3.35	1.01	1.51	2.57	0.66	2.51	2.2	5.57	2.0	1.63	2.88
639300782	11.0	10.8	11.76	8.48	8.19	7.98	7.88	8.61	7.67	9.41	6.9	10.22	7.77	5.78	7.77	6.32	5.8	3.11	1.89	4.13	3.77	6.36	5.68	5.95	7.0	4.94	4.57
639300783	15.48	14.38	13.91	12.56	11.42	12.09	13.34	14.41	13.42	14.12	11.66	16.24	12.77	11.96	12.5	14.61	15.1	16.83	21.65	18.2	13.29	13.38	12.2	15.57	20.67	20.4	16.75
639300784	6.21	6.9	4.9	12.37	9.34	7.3	9.25	11.95	9.5	10.25	11.13	8.78	9.5	10.78	12.73	12.39	13.56	11.91	16.37	12.13	12.1	11.95	13.09	16.49	13.82	15.28	13.47
639300785	7.88	4.71	3.11	9.07	9.9	8.8	8.11	5.92	6.54	6.8	7.06	4.92	8.44	6.72	6.7	5.19	4.15	2.49	2.06	2.06	2.05	4.21	3.22	4.73	3.21	4.51	2.22
639300786	2.18	3.1	2.18	8.26	7.4	8.36	6.88	5.16	7.56	6.54	6.28	5.86	8.28	7.1	6.07	6.03	5.28	2.86	1.71	2.59	1.39	4.13	4.15	3.69	2.02	2.05	1.92
639300787	11.19	7.32	8.44	26.54	23.2	25.66	21.91	20.38	22.0	14.39	15.72	17.03	20.17	19.17	19.35	14.49	8.16	13.81	8.47	9.06	8.43	13.06	11.84	12.3	17.68	10.53	13.69
639300788	3.08	3.79	3.1	9.66	6.96	5.21	7.61	5.66	7.27	8.56	4.27	5.07	6.37	5.87	9.58	4.19	4.37	2.48	2.18	1.93	1.28	3.79	3.66	5.95	3.36	2.51	2.08
639300789	108.51	103.68	103.44	71.09	65.15	75.39	79.0	75.25	64.77	78.86	78.28	84.62	77.02	65.04	66.45	21.82	15.29	25.18	7.06	11.8	7.29	12.67	21.15	18.2	33.89	23.86	26.75
639300790	2.32	1.02	0.78	1.48	1.78	1.25	6.29	2.73	2.08	1.57	0.46	2.31	3.31	0.94	2.46	7.27	4.27	2.2	1.04	1.92	1.38	3.06	0.68	3.51	2.24	0.34	0.0
639300791	3.08	2.69	3.75	7.84	5.16	5.19	6.81	6.93	8.54	4.71	5.9	4.79	6.28	2.81	5.96	4.53	4.86	5.15	1.85	2.71	1.69	4.27	1.31	5.22	4.42	3.32	3.2
639300792	0.25	0.51	0.89	6.34	4.04	1.65	5.13	5.44	4.72	2.36	1.39	1.99	3.17	0.0	4.87	5.48	1.55	2.61	0.98	0.48	0.0	1.54	3.61	3.22	2.44	0.51	1.56
639300793	0.7	0.57	2.14	2.29	3.6	3.15	3.39	3.66	2.92	2.31	1.74	2.09	1.21	1.97	2.33	4.04	3.96	2.51	0.99	1.62	0.58	2.43	1.73	3.49	1.68	0.28	1.16
639300794	0.18	1.11	0.64	1.61	3.87	1.86	3.01	3.64	3.39	1.06	5.24	2.33	1.8	0.0	2.0	4.26	2.6	1.19	0.42	1.39	0.37	2.58	1.3	2.32	1.49	1.46	4.12
639300795	0.7	1.12	1.18	4.61	6.11	5.99	6.81	6.88	7.31	3.41	3.73	5.86	3.39	3.38	7.3	8.74	3.96	6.52	1.17	1.15	1.03	2.76	1.13	3.02	6.44	3.24	5.81
639300796	0.0	0.0	0.0	0.0	1.17	0.0	0.41	0.0	0.0	0.0	0.0	0.0	1.09	0.77	1.52	0.96	0.84	0.0	0.0	0.53	0.0	2.79	1.12	2.89	2.46	0.0	0.0
639300797	1.93	1.52	0.35	6.2	7.66	7.81	7.89	9.68	9.48	5.79	4.52	5.33	4.06	2.51	5.78	15.49	5.2	13.65	0.58	1.15	1.54	1.67	3.06	2.59	16.5	5.43	8.64
639300798	0.82	0.45	0.63	3.03	4.47	4.63	5.51	6.6	6.88	3.08	3.08	2.79	3.06	1.57	3.76	7.16	3.24	5.13	0.38	1.21	1.0	2.13	1.35	3.4	6.14	3.09	2.81
639300799	1.99	0.82	0.47	5.34	8.98	9.34	12.39	8.05	9.17	4.23	7.72	4.76	3.98	1.68	9.22	10.81	3.08	6.41	0.31	0.38	0.83	3.26	1.23	4.52	8.37	4.04	3.72
639300800	0.0	0.0	1.05	5.31	3.19	5.3	8.12	6.01	11.81	4.21	2.47	1.78	4.35	3.77	4.4	8.85	4.74	5.63	1.17	1.43	1.85	3.95	0.31	5.62	9.59	1.81	3.09
639300801	1.23	0.88	0.73	4.95	5.68	8.19	8.76	6.44	5.66	3.48	4.93	3.55	4.01	2.94	7.28	10.77	4.81	8.38	0.77	1.07	0.76	2.52	2.66	2.7	13.83	2.12	4.34
639300802	4.68	6.15	1.55	11.2	11.3	10.75	12.83	17.16	12.38	8.42	11.18	8.04	7.38	5.56	10.78	30.44	8.42	20.63	3.53	4.71	4.28	4.61	3.29	7.25	36.36	6.87	11.12
639300803	120.55	114.52	117.7	174.52	130.77	152.78	142.94	159.64	167.57	153.33	141.44	154.4	145.57	131.3	142.42	313.01	151.45	308.89	86.29	222.98	285.36	161.6	150.38	163.46	331.34	326.21	295.77
639300804	267.38	230.77	227.97	309.67	288.05	293.19	271.25	326.09	307.35	287.6	298.71	304.91	328.4	258.03	247.39	660.73	338.1	637.03	180.1	415.08	549.38	344.8	335.44	361.01	428.65	630.06	561.04
639300805	76.47	69.65	64.93	110.59	117.55	107.51	92.35	115.65	113.81	101.76	112.6	113.36	120.76	87.49	88.58	193.77	75.93	190.07	57.83	193.71	223.36	125.5	120.22	131.32	67.64	199.75	142.24
639300806	32.77	34.0	34.27	24.0	25.21	25.7	23.76	27.83	24.41	32.92	36.68	33.21	25.33	18.59	17.5	27.33	19.46	24.86	14.62	25.8	24.44	27.38	32.12	29.84	39.4	24.85	30.43
639300807	41.02	39.1	42.29	23.58	23.7	22.32	25.39	28.78	25.0	27.94	31.13	28.4	24.37	18.96	23.12	38.84	47.67	45.55	44.89	57.07	58.43	70.27	68.04	74.9	13.97	30.27	22.81
639300808	35.46	34.28	38.23	79.05	74.83	76.61	80.38	81.43	79.24	77.24	83.88	80.01	74.6	66.84	79.65	66.43	39.08	65.86	39.54	54.95	62.31	57.79	60.99	56.65	189.75	80.61	104.38
639300809	4.31	4.12	4.86	11.84	13.07	9.72	7.17	11.22	10.42	9.37	9.46	10.01	10.78	7.65	13.32	10.04	9.53	6.76	3.15	5.43	3.54	8.34	7.46	8.67	12.6	8.78	7.52
639300810	35.07	34.1	29.69	45.19	43.86	42.68	42.6	44.18	43.58	46.39	49.34	42.97	37.61	28.88	43.97	117.5	108.9	109.17	137.04	145.54	175.4	173.07	159.56	175.2	103.15	113.84	86.02
639300811	35.25	32.18	33.01	31.34	35.32	37.37	37.65	39.77	37.6	36.86	34.76	38.63	30.32	32.23	33.47	26.12	21.04	26.68	40.35	41.94	32.58	44.1	44.79	48.04	29.73	22.6	22.7
639300812	14.11	11.52	10.21	10.54	13.02	13.54	9.96	11.24	12.38	13.62	11.78	9.48	9.41	13.22	15.36	8.22	7.43	2.32	4.41	4.45	2.69	6.79	4.9	8.4	4.66	4.1	3.9
639300813	4.41	3.62	5.92	4.84	3.8	3.6	3.36	4.64	5.55	4.18	8.98	4.11	5.3	5.82	7.1	3.88	4.71	1.68	2.31	1.99	6.72	3.32	1.52	5.13	3.98	3.89	1.84
639300814	22.14	19.29	18.65	14.95	10.78	18.26	21.22	19.35	19.72	17.93	33.65	20.88	13.36	11.14	16.61	67.9	83.76	52.1	143.0	54.22	52.91	49.15	33.8	53.81	36.04	66.66	45.79
639300815	24.98	22.22	23.89	22.63	23.89	20.87	27.18	20.25	25.36	32.21	32.99	31.3	24.12	21.39	19.24	23.8	23.73	27.24	17.65	25.04	19.04	25.35	31.95	30.43	24.08	28.26	35.14
639300816	10.79	8.68	8.88	5.51	7.5	8.47	10.59	10.66	7.59	10.49	9.47	12.26	9.02	5.01	10.64	13.55	11.07	10.75	5.9	7.92	7.66	11.48	10.71	10.66	17.97	10.56	14.78
639300817	1.01	0.65	0.6	1.13	1.5	0.59	1.54	1.33	1.99	1.35	1.4	1.01	2.03	1.97	1.88	4.55	4.05	1.68	2.09	3.55	1.84	6.1	1.31	3.84	2.76	4.25	3.95
639300818	2.52	1.37	1.93	1.55	1.92	1.67	3.61	2.23	1.24	2.98	1.23	1.78	1.19	1.47	1.65	3.12	3.37	3.1	2.8	2.01	3.69	2.13	2.29	4.38	1.45	2.41	2.16
639300819	7.55	8.38	9.66	6.47	7.46	7.22	7.91	7.62	6.49	9.07	7.04	10.13	7.19	7.17	9.42	5.22	6.64	3.29	3.6	7.06	7.2	5.21	6.13	8.92	8.38	8.19	7.73
639300820	5.85	7.68	7.4	7.32	7.18	8.06	7.35	6.54	8.42	5.79	6.79	7.47	5.9	6.92	10.99	7.53	5.48	3.36	3.31	4.21	6.5	4.88	3.65	6.6	3.17	5.4	4.96
639300821	4.58	5.29	3.95	5.14	3.6	5.03	5.52	5.09	6.81	3.39	5.7	4.29	4.08	3.51	5.67	3.94	4.44	2.81	1.35	3.41	2.38	5.49	2.86	5.94	4.31	2.43	2.19
639300822	5.1	4.28	4.39	5.77	3.0	3.63	4.58	3.02	5.35	3.29	3.0	5.86	4.02	4.15	3.3	4.34	4.23	2.49	1.34	4.03	3.85	3.17	3.19	5.39	3.49	3.62	1.45
639300823	6.6	6.01	6.59	6.57	5.21	6.41	5.46	6.38	6.92	7.19	5.69	5.49	5.63	5.9	6.33	5.6	5.83	2.92	4.09	4.53	3.96	6.77	4.24	7.89	3.86	5.0	3.82
639300824	11.45	13.63	8.86	14.36	11.27	16.75	21.07	19.21	17.05	18.56	14.51	15.24	18.31	17.17	19.55	16.39	12.92	13.69	5.22	8.74	6.75	10.59	10.8	10.4	13.08	11.94	10.75
639300825	5.73	7.64	7.91	5.71	5.35	5.21	7.7	6.74	8.21	9.94	5.83	7.05	4.08	11.33	6.03	10.73	7.99	4.35	5.85	10.71	6.35	7.05	8.87	8.54	5.89	5.25	5.17
639300826	5.73	7.3	6.31	7.23	5.53	7.16	7.89	8.46	7.67	7.83	6.44	6.9	6.53	8.65	9.26	15.71	17.75	13.13	17.94	14.42	10.26	17.74	15.61	18.43	9.14	11.57	10.7
639300827	1.46	2.14	2.47	4.06	1.35	4.13	3.34	1.1	2.85	1.73	1.74	1.88	3.21	4.13	3.49	15.06	12.41	7.34	5.42	4.45	1.74	5.15	4.53	6.18	8.18	10.21	9.36
639300828	4.15	3.19	3.27	4.13	2.6	2.49	3.15	2.59	3.02	2.72	4.63	3.91	1.84	3.74	2.14	7.48	8.38	7.54	4.8	6.57	3.83	5.67	5.11	7.16	4.76	2.93	3.72
639300829	5.78	5.93	4.8	3.48	4.69	4.94	4.4	3.5	5.36	4.44	5.1	4.57	4.06	3.92	3.28	5.54	3.88	2.57	2.12	3.85	1.09	3.31	2.17	5.18	2.49	3.36	2.66
639300830	11.03	13.27	14.33	9.66	10.89	7.63	9.98	12.45	12.61	12.28	11.12	11.73	10.1	9.91	8.03	7.36	4.28	5.71	3.94	5.46	4.54	6.45	4.89	7.05	8.57	7.51	7.68
639300831	2.87	3.97	3.9	2.14	1.24	1.35	2.18	1.94	2.41	4.24	3.58	3.44	2.3	2.03	1.2	4.41	4.37	2.86	1.69	1.52	1.79	3.09	3.55	5.0	3.24	3.5	3.14
639300832	4.61	6.24	4.52	2.2	2.32	3.32	2.91	3.46	3.5	4.76	5.17	3.72	3.73	3.88	2.64	3.88	4.3	1.96	1.93	1.61	2.85	4.02	1.42	4.39	3.98	1.7	2.55
639300833	6.5	7.2	6.98	5.13	5.23	4.21	6.02	5.1	3.52	6.45	3.73	4.84	4.34	4.85	3.88	4.98	4.55	2.48	2.46	3.1	3.57	4.21	2.93	5.95	4.44	2.96	3.03
639300834	0.64	0.66	1.01	0.43	0.62	0.81	1.09	0.64	1.2	0.76	0.3	0.43	1.05	0.3	1.13	3.01	2.88	0.54	0.73	1.45	0.45	2.35	1.18	3.41	0.64	1.09	0.37
639300835	0.76	0.52	0.0	0.76	0.82	0.48	0.87	0.28	0.4	0.6	0.35	0.25	0.76	0.54	1.41	3.56	3.33	1.2	0.5	1.22	1.31	4.15	2.35	4.13	1.05	0.9	1.32
639300836	1.31	0.49	0.84	0.53	0.38	0.11	1.09	0.89	1.5	0.42	1.48	0.95	0.32	1.01	0.55	3.13	2.7	0.79	1.22	1.15	1.98	2.44	1.72	1.98	1.79	0.85	1.98
639300837	0.96	0.99	1.42	0.6	0.17	0.38	1.34	0.72	1.43	0.66	1.33	0.88	1.02	0.91	0.82	3.59	2.73	1.37	1.32	1.39	0.33	2.3	0.83	3.77	2.17	2.36	1.5
639300838	1.17	1.0	1.15	0.87	0.31	0.64	1.85	0.8	1.53	0.46	0.4	1.55	1.88	0.14	1.62	2.47	2.41	1.2	0.92	2.16	1.01	2.19	0.7	3.17	1.17	1.58	1.21
639300839	1.47	1.51	1.53	0.96	0.89	1.21	1.82	1.31	1.45	0.87	1.53	1.2	1.6	1.69	1.54	5.42	5.33	3.06	3.26	2.49	2.11	4.44	2.38	5.52	3.05	3.85	3.46
639300840	4.7	3.94	4.24	3.51	3.07	4.66	5.93	3.53	5.19	4.1	4.12	2.47	4.71	4.54	4.14	5.65	5.94	3.64	1.85	3.95	3.86	6.47	4.22	6.85	5.68	5.16	2.58
639300841	44.94	45.48	50.55	41.06	36.52	36.23	39.67	36.15	39.14	43.9	46.2	36.25	38.84	30.04	37.62	51.8	37.19	46.66	25.39	39.17	42.93	35.4	46.39	38.95	45.58	35.73	43.04
639300842	214.48	198.81	201.66	264.81	237.28	235.97	255.05	261.89	257.44	258.54	256.11	247.18	255.19	216.99	280.72	163.23	131.35	184.17	208.27	186.09	194.13	202.46	221.02	214.27	226.87	203.66	215.91
639300843	79.36	74.44	72.42	91.18	84.13	84.78	84.71	97.25	100.7	94.42	92.18	93.84	81.07	80.78	80.36	20.21	16.47	29.55	27.87	31.47	27.41	38.42	45.61	40.85	40.81	36.52	41.17
639300844	15.77	13.82	11.56	10.66	14.23	11.6	11.39	11.84	14.69	13.13	11.24	12.66	13.46	12.19	11.94	4.49	3.32	2.84	1.25	2.04	1.83	2.71	1.73	5.21	2.65	1.25	2.93
639300845	38.07	34.85	24.32	26.71	35.9	29.92	30.02	31.07	27.73	34.6	40.58	38.88	31.8	31.21	25.85	4.94	2.84	8.24	1.51	4.69	2.12	3.41	2.51	5.33	6.63	4.03	3.33
639300846	23.36	18.77	17.25	18.45	17.47	16.23	19.01	17.65	21.69	19.88	20.85	22.57	17.68	18.07	15.47	4.96	3.84	4.1	1.87	2.01	2.16	3.51	1.54	4.51	7.61	5.0	3.41
639300847	9.17	8.93	9.76	7.76	11.85	7.04	9.99	11.47	9.13	12.29	10.39	8.84	7.75	6.04	8.37	4.29	3.79	1.6	0.48	1.92	0.95	2.98	2.52	3.36	4.83	2.18	0.95
639300848	19.11	19.86	18.44	21.78	18.41	18.45	17.4	17.46	20.96	20.07	16.39	22.08	16.61	12.96	13.89	3.42	3.5	4.06	1.28	2.92	2.35	2.97	3.11	5.82	8.51	3.07	3.53
639300849	25.58	23.57	21.95	22.93	24.96	21.14	19.45	24.03	23.78	27.76	28.39	28.64	17.81	18.14	20.58	5.37	4.71	5.9	3.71	3.01	4.58	5.04	3.73	7.0	10.19	4.39	3.76
639300850	11.0	10.59	12.21	18.61	14.62	17.94	16.39	16.51	19.54	21.5	20.08	17.36	14.61	13.63	15.83	12.61	11.12	11.5	19.67	22.67	26.81	26.71	30.46	25.02	19.5	24.78	23.02
639300851	3.32	3.41	3.93	5.91	4.6	3.72	3.61	3.8	4.32	3.56	3.95	3.63	3.27	4.02	4.55	9.17	9.4	6.01	15.05	13.77	9.86	9.74	8.82	8.76	6.79	7.41	10.22
639300852	4.45	5.08	5.96	1.51	2.53	2.37	4.34	3.78	3.44	2.78	3.73	2.01	3.36	3.2	3.66	5.31	5.16	2.63	4.95	6.82	3.84	7.75	4.42	5.92	3.35	4.02	5.68
639300853	2.7	3.0	2.55	1.58	1.3	1.51	1.92	1.92	1.84	1.77	2.08	1.57	2.19	1.44	2.47	4.36	3.77	1.8	2.21	2.26	2.65	4.61	1.85	5.54	2.44	3.01	2.32
639300854	26.06	25.57	31.39	45.89	33.77	35.7	42.69	37.68	31.71	37.09	43.28	40.13	37.57	38.17	51.95	15.82	11.46	17.71	12.39	15.85	19.04	15.01	15.27	18.05	34.72	22.59	24.28
639300855	0.86	0.59	1.02	0.43	0.0	1.35	3.5	1.95	2.42	0.34	0.4	1.15	2.69	2.44	1.6	5.81	6.39	1.91	0.91	1.67	3.59	3.84	0.59	6.77	0.87	2.93	0.9
639300856	2.32	1.98	0.76	0.58	2.5	4.37	3.14	2.71	2.03	3.2	0.89	2.57	2.5	1.09	5.39	4.19	3.6	1.96	0.91	1.37	0.0	4.63	0.93	4.21	3.01	2.76	2.01
639300857	5.79	2.66	4.01	4.77	8.6	6.76	5.47	5.4	5.65	6.61	5.26	5.58	3.6	2.54	5.74	5.61	4.74	3.79	2.2	1.74	0.83	4.3	4.74	7.27	4.81	4.88	3.12
639300858	22.7	26.73	18.92	20.81	23.89	20.38	16.09	21.89	19.75	21.36	32.56	23.94	23.93	9.47	21.07	28.54	19.18	21.06	14.8	19.45	15.0	22.49	22.1	24.84	20.76	28.88	16.38
639300859	1.19	1.42	0.0	0.59	1.28	0.37	0.15	1.63	0.83	0.93	1.1	0.59	1.06	0.84	0.92	3.3	3.06	0.56	1.09	0.57	1.23	3.24	1.43	4.5	0.74	3.42	0.82
639300860	0.59	0.0	0.0	0.0	0.0	0.28	0.23	0.22	0.0	0.35	0.41	0.0	1.58	0.0	0.0	1.82	2.91	0.56	0.0	1.43	0.62	3.35	1.53	4.5	0.67	0.0	0.0
639300861	0.38	0.53	0.31	0.18	0.3	0.24	0.78	0.21	0.54	0.39	0.16	0.28	0.7	0.4	0.63	3.05	2.97	0.58	0.46	1.97	0.73	2.79	0.77	3.36	0.92	1.24	0.51
639300862	0.0	0.0	0.0	0.0	0.68	0.59	0.96	0.0	0.66	1.49	0.0	0.0	1.26	0.89	0.0	7.75	6.84	0.6	0.5	1.83	0.0	1.29	1.3	6.22	2.37	1.28	0.66
639300863	0.61	0.56	0.64	0.71	0.44	0.77	0.88	0.76	0.92	0.4	0.47	0.61	1.22	1.05	1.7	3.39	3.67	0.84	1.28	2.88	0.99	3.06	1.75	3.65	1.33	2.21	1.06
639300864	0.75	0.26	1.19	0.0	0.54	0.47	1.53	0.94	0.0	0.0	0.35	0.75	0.67	0.36	0.47	4.86	4.02	1.91	3.56	3.64	0.52	3.35	2.85	5.53	1.7	3.58	1.57
639300865	1.48	1.38	1.9	1.4	0.29	0.13	3.16	0.4	0.99	1.11	0.56	0.8	0.9	1.33	0.62	2.71	2.63	2.04	1.16	1.95	0.56	3.72	2.77	4.07	0.61	2.19	0.28
639300866	0.36	0.74	0.85	0.54	1.17	0.68	0.55	0.54	0.0	0.0	3.01	0.0	0.48	1.02	0.34	0.95	5.22	2.4	1.7	1.05	6.0	0.37	1.49	1.37	1.63	0.37	1.88
639300867	0.53	0.54	2.51	0.0	0.57	1.49	0.0	1.59	1.67	0.0	0.0	0.53	0.35	0.75	0.49	2.79	2.19	0.0	0.42	1.54	3.3	5.43	1.09	3.21	0.4	1.08	0.0
639300868	51.02	57.93	64.49	29.67	29.36	27.84	33.17	29.53	39.62	30.4	32.96	32.65	24.96	38.51	32.9	8.55	10.25	8.13	5.82	7.9	4.85	11.59	8.44	8.86	6.74	7.93	12.17
639300869	0.2	0.82	0.94	0.3	0.43	0.0	0.6	0.3	0.0	0.23	0.28	0.59	1.33	0.0	0.0	2.44	4.72	0.57	1.72	1.15	1.24	2.65	1.85	4.07	1.05	2.02	1.24
639300870	0.0	0.13	0.61	0.38	0.0	0.24	0.78	0.19	0.27	0.61	0.18	0.38	0.69	0.73	0.6	4.18	3.52	0.85	0.51	2.11	0.27	1.98	2.12	3.61	0.58	1.57	0.54
639300871	0.26	0.4	0.0	0.0	0.0	0.86	1.29	0.1	0.14	0.0	0.0	0.26	0.96	1.1	1.09	4.57	3.03	0.74	1.23	1.38	1.89	4.28	0.67	4.35	1.57	0.93	1.22
639300872	1.87	2.69	0.0	1.68	1.61	1.41	3.71	1.13	1.57	0.89	0.0	1.87	1.0	4.76	0.7	4.28	6.0	0.36	3.53	2.9	0.78	5.38	1.55	7.1	1.13	1.14	3.9
639300873	99.41	98.04	81.03	102.63	79.36	98.56	112.96	103.6	106.87	106.22	103.03	117.42	90.18	89.18	119.18	108.36	110.67	104.74	234.09	166.74	151.88	225.81	205.22	218.0	63.66	108.98	77.33
639300874	363.92	301.35	328.9	337.01	284.68	343.67	387.15	401.75	432.56	449.53	481.01	433.21	366.63	248.01	340.07	1160.22	1330.58	1119.07	1594.28	1468.42	1456.81	1522.42	1543.98	1625.98	780.6	1226.81	1140.33
639300875	41.34	37.19	36.57	37.2	36.12	37.13	38.13	39.49	40.95	39.77	41.71	38.89	31.21	31.83	31.84	12.79	9.8	10.93	6.59	8.68	7.21	10.43	9.97	9.51	15.35	12.93	17.11
639300876	69.24	69.74	74.45	78.98	70.2	74.73	72.44	74.04	79.51	75.44	70.83	66.6	64.79	58.09	81.28	13.14	11.7	15.8	8.14	11.22	8.72	11.48	18.05	14.74	21.78	16.94	21.41
639300877	20.11	21.13	25.52	26.37	25.88	19.61	32.82	30.93	30.6	38.28	37.42	31.57	34.54	19.05	32.1	28.21	28.36	30.49	26.4	28.2	23.43	37.23	36.95	35.52	43.72	33.94	35.49
639300878	14.22	12.44	12.86	9.37	12.16	12.59	10.18	4.08	10.53	8.9	4.06	10.02	8.93	11.81	8.54	7.34	8.2	6.35	5.26	4.45	4.34	9.87	4.75	9.83	7.23	4.26	2.61
639300879	3.0	6.54	1.77	4.48	1.61	3.53	6.27	2.53	1.97	4.43	4.16	2.24	4.5	4.76	4.52	4.94	6.38	3.2	1.77	5.43	2.34	5.77	2.32	7.67	2.54	2.29	5.07
639300880	338.32	316.8	304.15	245.66	259.91	243.08	269.95	317.84	316.72	263.71	310.5	282.24	302.79	266.08	265.66	85.15	48.52	97.71	39.95	59.86	61.22	52.15	56.44	63.81	337.69	119.54	187.25
639300881	12.01	7.58	12.57	8.28	4.48	4.34	6.32	7.63	9.2	6.56	7.69	3.69	7.09	3.91	2.57	19.47	21.22	21.48	49.01	26.79	24.95	57.34	48.63	45.54	12.86	20.21	15.39
639300882	2.27	1.55	4.92	5.65	3.26	7.83	6.91	10.23	8.33	3.13	6.82	4.53	7.32	3.74	8.43	11.96	6.84	8.62	2.68	1.83	7.07	4.27	3.91	7.17	8.82	5.39	6.3
639300883	1.49	2.14	3.18	3.57	5.15	5.34	9.31	5.61	2.51	3.89	6.22	3.88	4.98	1.69	3.88	14.43	5.55	6.8	0.94	3.18	1.24	3.06	1.85	5.21	11.91	1.52	7.46
639300884	1.27	1.11	1.28	5.94	6.49	5.33	7.15	8.69	8.09	4.21	4.6	3.97	4.95	2.98	5.6	9.1	4.14	6.92	1.23	2.51	1.63	2.41	2.18	3.7	7.44	3.86	4.64
639300885	1.45	0.0	1.15	7.24	7.3	6.38	8.84	6.55	13.72	5.16	2.69	6.29	3.56	0.68	7.64	11.49	1.25	6.9	0.0	1.4	0.0	1.49	1.5	2.94	9.11	3.45	4.54
639300886	0.8	0.82	0.95	4.8	3.46	6.42	5.8	7.23	6.31	4.27	6.12	4.41	5.36	0.57	2.23	9.87	8.29	12.95	1.89	2.71	3.33	5.76	2.49	5.48	5.43	2.86	2.92
639300887	0.61	0.48	0.34	1.78	1.52	1.6	2.8	2.82	2.88	1.54	1.35	1.48	2.53	0.97	3.15	4.75	3.17	3.01	1.3	2.37	0.75	3.37	1.3	3.94	4.1	2.2	1.8
639300888	0.22	0.23	0.27	1.68	2.18	3.8	3.76	3.03	2.82	2.12	0.93	4.48	3.45	1.27	3.96	4.34	2.78	0.64	0.18	2.82	0.0	1.38	1.39	2.72	6.25	1.83	1.87
639300889	1.72	1.56	1.68	2.72	2.29	2.57	3.55	2.66	2.55	1.44	1.55	1.62	2.91	1.86	2.63	5.25	3.24	2.02	0.64	1.37	1.26	2.7	0.63	2.61	2.67	1.65	1.79
639300890	0.76	0.97	0.45	2.54	4.07	1.25	4.03	4.4	4.36	2.24	1.84	3.02	3.03	1.87	3.69	3.82	2.73	1.44	1.78	4.75	1.96	4.27	2.54	6.02	5.55	1.93	2.56
639300891	406.14	385.75	428.81	247.74	185.25	247.77	215.88	172.01	182.02	201.16	193.68	215.57	163.72	255.51	190.46	120.91	114.3	137.28	182.49	212.84	290.82	312.17	314.5	314.11	151.15	166.42	158.23
639300892	27.23	23.89	28.91	57.01	59.02	53.78	48.34	60.42	54.48	57.18	46.35	49.48	60.42	49.02	61.02	67.26	52.9	63.23	47.98	63.46	85.34	70.5	70.93	65.76	130.05	107.39	105.29
639300893	14.09	11.11	11.11	16.18	24.5	18.68	15.93	15.73	17.42	17.08	16.53	20.19	13.02	15.81	12.74	21.88	17.9	25.37	11.07	17.45	18.75	22.23	17.89	21.91	39.93	21.32	30.08
639300894	16.23	14.05	16.8	16.67	15.84	14.95	20.57	16.88	16.49	17.99	19.23	17.55	18.5	14.33	16.32	15.88	11.17	14.44	8.37	11.6	10.18	19.77	15.53	18.07	21.49	16.86	16.02
