"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Atu1205",97.3372478048046,-0.163196084633834,0.120418847815238,-1.3552370546198,0.175342042421373,0.637198800875986
"Atu2133",489.516301216415,-0.364874673509211,0.269275650660368,-1.35502290167862,0.175410260557717,0.637198800875986
"Atu1489",60.480843535341,0.291943258272634,0.215479029866007,1.35485693644609,0.175463142180338,0.637198800875986
"Atu1403",15.8406897574538,-0.543761585455476,0.401651811222636,-1.35381335341239,0.175795932339429,NA
"Atu2063",9.61125530076869,0.511270399726127,0.377842731555043,1.35313017038055,0.176014048673782,NA
"Atu2817",75.2331973867303,-0.395291620043572,0.292210035392908,-1.35276538162715,0.176130595512103,0.638968663473355
"Atu4274",3.52708757751371,-1.29880146454011,0.961354614263809,-1.35101183815996,0.176691640561751,NA
"Atu1715",70.7324337459005,-0.201384494659906,0.149138115408476,-1.35032210986663,0.176912683233696,0.640612974233844
"Atu4825",125.659561747181,-0.9750741774322,0.722158706600348,-1.35022145204408,0.176944959061208,0.640612974233844
"Atu3906",18.5275303685781,0.363643557240851,0.269440940694374,1.349622504671,0.177137101645344,NA
"Atu1910",49.6882768176141,-0.277306422375924,0.205987881027296,-1.34622687991619,0.178229358776706,0.644452727807747
"Atu0783",27.3890542850281,0.748162687809595,0.555926425185384,1.34579443234796,0.178368821507105,0.644452727807747
"Atu2351",11.8469910707537,-0.456767607162009,0.339677082028965,-1.34471129001002,0.178718487266257,NA
"Atu4113",1197.664986141,-0.299955585115324,0.223184473845527,-1.34398051955412,0.178954686369246,0.645911726590118
"Atu2069",16.5853246761756,0.525315498356853,0.391623169879654,1.34138002743372,0.179797098784208,NA
"Atu1357",47.8434327273043,0.333571811049198,0.248993444625635,1.33968109702939,0.180349045662782,0.649667202240752
"Atu2491",134.228936611926,-0.236307048653818,0.176395517677,-1.3396431596778,0.180361385064019,0.649667202240752
"Atu1189",7.29335003027834,0.875531965593096,0.65423095767534,1.33826129033101,0.180811275753344,NA
"Atu3956",13.0599621344927,-0.444976249608408,0.332543734073128,-1.33809843342456,0.18086435138547,NA
"Atu0180",10.1429350360466,-0.659225941636136,0.49314809630391,-1.33677073190987,0.181297485587582,NA
"Atu2681",31.1647663914963,0.416650174723371,0.311696390675771,1.33671799606038,0.181314705413337,0.651103910538534
"Atu3504",381.991435283619,-0.491257072181967,0.36754148997334,-1.33660303825182,0.181352246769553,0.651103910538534
"Atu0631",36.2441166879846,-0.264947548669342,0.198227786577209,-1.33658127977001,0.181359353007607,0.651103910538534
"Atu3490",14.1091562713734,-0.591178590626757,0.442381239895839,-1.33635547195888,0.181433113188629,NA
"Atu4698",13.6788696457256,0.574740213720963,0.430208001904126,1.33595891098522,0.181562703813366,NA
"Atu1700",346.219705384358,-0.335111616963674,0.250940562798521,-1.33542227381045,0.181738178744719,0.651103910538534
"Atu1100",35.0280430050784,-0.264970492517863,0.198442159989471,-1.33525301544753,0.181793550612217,0.651103910538534
"Atu3732",148.054839497509,0.186570729289896,0.139794510530802,1.33460697835332,0.182005012870802,0.651103910538534
"Atu1628",37.7379686274329,-0.390999651441412,0.292996580096621,-1.33448537628826,0.182044836317425,0.651103910538534
"Atu2496",159.350134954215,-0.29443897982565,0.22129445027516,-1.33053033846778,0.183343597302692,0.655088704159065
"Atu2166",19.9248123989272,0.425101720686212,0.319658471831347,1.32986220653178,0.183563675574274,NA
"Atu0794",198.791852474912,-0.30935501481443,0.233032876238845,-1.32751661399638,0.184337847811577,0.657978555367683
"Atu1314",67.3808110467059,0.226979965876055,0.171134463983227,1.32632528009263,0.184731976697858,0.658722666657288
