locus_tag,LB1,LB2,LB3,Glucose1,Glucose2,Glucose3,Mannose1,Mannose2,Mannose3,Mannitol1,Mannitol2,Mannitol3,Arabinose1,Arabinose2,Arabinose3,Acetate1,Acetate2,Acetate3,Succinate1,Succinate2,Succinate3,Fumarate1,Fumarate2,Fumarate3,PCA1,PCA2,PCA3
Atu4784,3.28,1.82,2.29,29.34,34.43,31.91,18.37,19.57,23.1,12.87,15.48,12.68,19.21,22.12,24.44,116.17,29.65,99.68,121.8,245.22,267.35,107.71,119.28,122.68,42.45,205.54,160.88
Atu4785,0.89,1.26,0.89,6.94,4.87,6.13,4.75,3.6,4.88,2.49,3.92,4.47,3.4,3.76,4.63,12.86,7.51,7.09,7.43,17.37,24.52,14.87,14.31,14.13,2.48,12.38,8.57
Atu4786,1.87,2.35,1.19,5.21,3.71,3.38,4.83,3.89,4.31,4.42,1.92,2.59,3.17,3.47,2.33,7.22,4.62,3.77,4.02,9.6,13.3,7.64,8.04,7.92,1.67,6.18,4.34
Atu4787,11.51,12.89,13.83,11.75,15.57,12.45,7.71,9.36,11.31,7.72,7.54,10.53,9.38,7.83,10.54,6.64,5.53,5.8,6.24,14.48,8.28,6.52,11.23,6.23,2.59,6.4,5.06
Atu4788,2.26,2.74,0.33,1.84,2.63,2.05,3.72,2.69,1.61,2.9,2.64,0.67,3.38,2.27,2.68,10.87,13.74,7.89,8.34,8.66,6.54,10.48,10.83,10.64,5.22,10.39,6.96
Atu4789,1.28,1.46,2.19,0.62,1.18,1.68,2.81,1.87,1.48,1.3,1.33,1.89,2.07,1.72,3.22,8.53,10.36,7.15,3.39,4.76,5.93,8.98,6.07,10.21,5.47,7.1,5.58
Atu4790,1.53,0.78,1.09,1.11,0.95,2.22,3.25,1.23,1.27,0.87,1.43,1.31,1.74,3.49,3.32,8.84,8.89,4.37,3.49,3.24,2.13,6.25,2.98,6.19,3.11,3.29,2.75
Atu4791,2.5,4.46,1.11,1.81,1.29,1.69,4.56,2.51,4.2,1.07,3.33,2.07,1.57,3.35,3.66,9.34,10.69,6.76,2.58,4.17,2.89,5.01,4.56,11.47,5.2,4.94,1.05
Atu4792,4.63,8.4,6.08,5.22,8.49,6.98,9.39,10.89,13.3,10.53,10.97,14.11,13.6,11.02,10.2,19.21,26.95,9.96,13.83,9.73,4.75,23.49,12.51,31.15,1.49,5.23,5.18
Atu4793,2.91,3.09,2.72,4.39,5.13,3.29,2.74,3.45,5.02,1.93,1.94,3.33,3.74,2.27,4.81,8.54,6.1,4.97,4.51,5.13,1.4,8.08,6.49,8.23,3.68,4.8,2.44
Atu4794,2.54,2.09,3.59,5.63,3.86,4.66,4.9,5.67,4.89,5.14,4.61,5.21,5.56,3.12,5.35,9.95,9.77,5.63,4.97,6.05,4.9,9.33,7.13,10.43,4.55,5.11,2.84
Atu4795,3.25,3.82,1.18,3.25,5.67,2.71,4.92,5.1,7.74,2.84,2.66,4.01,5.81,4.68,4.95,13.32,12.73,7.11,7.49,7.22,9.81,8.94,13.05,14.66,11.02,7.62,7.54
Atu4796,1.18,2.9,2.8,4.8,4.64,3.21,8.64,3.98,4.41,3.5,0.95,2.46,4.32,5.07,4.27,12.13,19.86,11.6,6.61,8.43,9.3,17.84,14.4,16.73,9.77,10.98,8.74
Atu4797,4.89,4.79,3.56,5.17,5.62,10.36,7.13,7.55,7.97,6.84,8.52,6.22,7.22,5.53,5.76,30.08,31.11,29.74,24.68,28.23,20.84,42.22,35.63,40.0,27.46,24.64,22.49
Atu4798,2.01,2.77,1.4,4.62,3.66,4.91,5.26,4.23,3.91,4.44,4.88,6.04,4.17,5.22,8.63,22.07,21.54,15.74,14.05,17.22,13.65,22.75,27.15,26.78,14.36,17.23,15.07
Atu4799,3.76,3.25,5.13,4.19,3.58,6.54,9.29,9.93,5.98,4.28,2.7,4.38,5.83,3.1,6.78,11.73,14.35,5.27,5.09,8.37,5.35,8.93,10.2,15.66,5.86,6.87,3.56
Atu4800,0.68,1.74,0.94,1.65,1.99,1.64,1.83,1.99,1.41,2.07,1.06,1.61,1.43,2.43,2.05,5.94,5.72,3.11,2.94,2.02,2.1,4.07,2.07,5.74,1.32,1.16,0.89
Atu4801,1.14,1.02,1.18,2.07,1.03,1.03,2.29,2.6,2.66,1.79,1.33,1.48,1.62,0.95,1.8,6.09,7.17,3.9,1.33,3.81,2.31,4.23,4.86,4.97,2.17,3.23,2.71
Atu4802,1.74,2.22,3.22,2.05,0.79,1.57,2.62,1.75,2.59,1.86,2.9,2.26,2.81,2.04,2.06,8.71,7.53,4.21,3.6,4.12,2.77,5.64,5.42,8.98,5.51,4.55,3.65
Atu4803,6.78,5.48,4.7,10.49,8.68,9.93,11.77,7.67,7.97,9.3,12.77,9.5,7.65,9.07,14.53,11.22,10.28,13.56,6.04,11.44,4.86,12.98,9.94,12.22,13.69,20.86,15.15
Atu4805,2.41,1.68,2.17,1.47,1.11,2.64,2.31,2.18,2.1,1.95,1.52,2.04,1.92,1.7,2.92,9.88,8.33,5.42,4.46,3.81,3.22,5.56,4.16,8.2,3.07,4.01,3.33
Atu4806,0.0,0.81,0.94,2.54,0.82,0.58,2.79,1.05,0.99,1.09,1.27,1.2,1.5,1.07,1.58,5.6,4.89,1.63,1.15,2.12,2.57,1.96,1.35,5.4,1.27,0.54,0.53
Atu4807,1.62,2.27,2.27,2.2,2.5,1.64,2.07,2.29,1.88,1.03,2.56,2.29,2.93,2.3,2.82,6.69,6.63,1.96,1.88,3.15,2.1,3.74,2.82,6.03,1.75,2.51,1.58
Atu4808,1.61,1.52,0.88,1.44,0.51,2.13,3.17,2.17,1.92,1.69,2.15,1.05,2.65,2.65,2.35,7.27,8.74,2.12,2.43,3.58,1.72,5.51,1.81,5.57,2.51,3.22,2.36
Atu4809,1.15,1.43,2.11,1.84,1.97,1.5,1.49,2.23,2.11,1.59,1.87,2.41,2.24,1.02,3.56,30.3,38.24,24.35,41.6,25.07,18.83,16.19,14.24,14.37,10.41,20.01,11.96
Atu4810,2.66,2.36,1.51,2.35,2.27,0.94,2.62,1.86,3.95,3.29,2.47,2.74,2.62,1.39,1.88,13.09,12.94,8.04,13.88,6.18,5.62,10.14,7.32,11.57,5.53,6.67,4.66
Atu4811,0.93,0.0,0.47,0.19,0.83,0.36,1.56,0.88,0.69,0.76,1.24,0.38,1.76,2.14,1.8,6.4,6.43,2.12,2.21,3.26,1.23,3.95,4.21,5.75,1.93,1.81,2.09
Atu4812,0.87,0.0,0.26,0.32,1.13,0.59,0.8,1.6,2.71,1.74,0.87,0.41,0.83,0.88,0.99,4.43,5.19,3.23,1.36,1.7,2.02,5.94,1.59,8.82,1.58,1.24,2.44
Atu4813,0.25,0.38,0.0,0.36,0.0,0.34,1.1,0.55,2.08,0.43,0.17,0.12,1.03,0.34,0.79,5.89,4.73,0.29,1.43,1.54,0.58,4.8,1.98,4.95,1.72,1.99,1.4
Atu4814,1.25,0.51,5.34,1.09,1.04,1.13,0.92,4.03,1.04,1.43,0.67,1.19,2.53,1.68,3.85,8.84,6.48,2.28,4.15,2.23,0.58,7.12,5.49,10.13,3.99,2.84,1.96
Atu4815,0.91,0.4,1.38,3.58,2.15,1.64,2.56,1.33,1.88,1.03,1.04,0.98,2.29,2.43,2.11,6.38,8.17,4.14,5.51,5.35,2.7,6.74,4.58,10.01,2.07,3.67,2.32
Atu4816,1.43,0.61,1.41,0.86,1.6,1.83,2.69,2.0,2.71,2.44,2.22,2.03,2.25,1.59,1.72,5.71,8.39,2.98,3.32,3.97,3.85,5.73,4.19,8.41,2.93,4.44,1.33
Atu4817,1.95,2.36,1.58,2.65,3.02,3.41,2.67,3.47,3.78,1.52,4.39,2.65,2.61,3.59,4.28,10.14,8.68,3.47,7.43,7.86,6.76,10.83,5.63,9.5,6.26,6.89,3.95
Atu4818,10.01,9.31,3.83,12.37,14.58,12.51,12.46,13.54,14.92,9.71,12.95,9.19,10.01,7.88,10.62,17.91,11.31,9.72,15.22,17.36,17.01,17.44,17.53,22.69,10.01,15.64,9.55
Atu4819,3.26,2.08,0.0,24.2,10.93,32.42,87.13,39.56,58.14,29.66,29.33,39.69,4.62,25.08,31.96,63.05,146.0,58.44,149.14,241.62,154.39,410.86,255.04,374.14,26.82,46.52,29.16
Atu4820,3.76,6.45,6.87,21.54,26.1,25.49,16.22,14.72,19.44,12.25,7.06,10.83,13.98,13.72,17.1,32.28,8.6,23.35,17.14,169.43,214.03,183.1,187.79,159.76,12.49,13.91,44.53
Atu4821,10.19,8.39,8.57,32.63,40.84,33.29,23.88,22.16,27.55,15.6,20.37,19.27,29.71,33.56,28.26,74.0,20.66,55.97,41.52,494.74,658.98,628.62,595.46,527.59,35.0,37.86,126.62
Atu4822,9.97,9.78,11.78,31.56,40.17,35.61,26.71,25.08,26.57,17.16,18.49,20.08,21.21,23.93,24.93,39.45,10.15,28.51,16.27,283.33,354.32,429.11,389.64,384.87,17.31,15.79,55.08
Atu4823,12.41,11.72,11.43,37.27,48.25,48.05,28.02,29.17,33.08,19.61,17.76,16.8,26.88,24.99,22.61,46.96,10.58,41.03,22.01,424.42,599.24,672.62,619.66,624.87,42.51,20.37,66.01
Atu4824,3.0,3.95,3.33,18.38,26.01,15.77,12.73,9.65,9.84,7.22,7.05,7.5,9.32,11.56,10.96,13.35,6.89,7.82,9.11,107.06,141.7,162.48,147.58,164.57,24.1,9.36,14.98
Atu4825,5.81,4.01,7.31,36.89,66.86,51.29,27.06,28.43,32.14,19.38,15.47,13.46,27.58,26.56,30.89,38.96,9.16,25.15,13.55,383.96,538.63,515.14,414.43,508.26,140.88,24.55,55.28
Atu4826,29.33,34.99,29.13,230.53,319.58,245.39,112.84,130.84,130.64,55.53,56.81,49.74,129.17,110.84,107.09,374.0,85.82,284.56,182.99,2836.17,3697.54,2920.18,2445.06,2861.64,1127.13,290.93,711.22
Atu4827,16.11,15.58,21.71,60.22,80.43,65.32,27.75,33.37,36.01,19.13,18.63,14.56,29.22,27.9,29.47,67.37,30.53,61.75,45.31,518.3,665.55,627.59,380.2,716.36,277.8,45.39,74.18
Atu4830,55.34,57.54,52.43,45.16,38.06,34.73,44.22,37.18,45.17,44.45,51.5,43.19,36.34,40.25,54.82,34.67,35.11,34.99,39.95,46.65,53.26,66.11,63.5,72.5,25.41,25.06,24.06
Atu4831,117.4,131.96,133.54,94.4,92.72,76.65,80.35,94.91,96.82,135.3,131.56,116.69,106.12,74.51,86.42,411.17,530.75,427.82,620.5,419.19,433.43,695.38,567.12,674.41,308.04,439.47,400.13
Atu4832,4.48,3.74,1.93,8.26,2.52,1.11,4.46,1.78,5.06,2.32,3.26,1.93,4.87,6.0,5.14,11.74,11.95,6.03,3.37,2.27,2.82,6.03,3.47,10.47,4.42,1.38,3.65
Atu4833,31.04,23.09,24.89,16.3,11.81,12.7,18.24,18.7,18.47,22.42,21.19,20.99,18.25,15.23,16.51,22.26,24.74,19.04,19.13,20.59,17.19,28.57,28.67,29.63,15.92,21.35,21.33
Atu4834,76.8,73.97,73.88,31.93,35.3,38.62,37.84,43.61,36.94,53.96,51.07,46.01,38.08,31.95,35.23,26.12,21.77,26.31,31.13,38.23,37.23,64.74,67.45,59.83,28.05,35.06,28.22
Atu4835,55.14,43.29,41.84,23.79,27.76,26.41,29.61,30.66,28.84,34.11,34.83,28.46,23.66,23.61,27.13,19.18,14.78,18.7,14.13,23.18,23.43,37.28,36.71,43.59,25.2,23.18,18.0
Atu4836,23.9,18.62,19.19,11.43,13.02,11.82,14.97,16.29,14.68,15.64,16.52,15.35,12.34,9.05,15.44,16.11,17.79,12.83,16.08,19.81,16.14,31.99,29.58,34.52,13.37,12.48,10.33
Atu4837,3.83,5.03,1.62,1.59,2.54,1.24,2.8,2.0,2.83,4.05,2.19,2.33,3.79,1.1,2.96,11.98,14.34,11.22,9.34,10.36,2.53,12.84,8.32,11.81,5.15,6.81,8.88
Atu4838,9.5,9.1,6.46,23.34,17.82,12.49,14.07,17.01,16.96,18.98,20.33,14.97,14.67,13.48,21.53,119.75,149.13,117.27,200.54,176.72,117.68,123.24,108.42,117.46,45.59,88.8,71.12
Atu4839,5.25,5.8,4.91,6.97,5.87,7.51,9.73,9.57,9.49,3.98,7.58,9.51,4.4,7.31,8.08,47.12,45.8,37.82,42.49,32.59,30.3,30.76,26.04,34.69,13.44,26.93,16.62
Atu4840,4.93,5.03,1.94,9.52,2.54,7.43,11.99,7.2,10.19,3.74,6.57,3.88,4.65,12.09,8.15,13.15,10.9,14.03,22.08,10.05,17.08,20.28,4.99,17.33,5.94,26.0,20.21
Atu4841,15.66,12.13,14.31,19.65,27.14,18.12,22.24,16.3,17.48,15.43,18.64,18.16,17.87,17.04,21.08,34.08,25.22,23.05,18.13,16.49,13.02,15.2,21.31,18.57,22.95,36.57,33.62
Atu4842,30.22,34.09,32.79,198.5,260.09,219.93,151.67,182.48,157.39,85.99,98.43,94.27,208.04,167.77,220.24,293.86,133.53,287.74,120.87,346.98,460.25,154.72,197.59,183.81,578.97,506.26,677.47
Atu4843,7.74,7.17,7.35,33.94,44.89,40.52,30.7,41.86,40.34,26.42,24.03,23.22,38.02,31.08,43.99,25.65,15.23,22.84,10.64,29.81,40.25,23.64,18.82,26.63,38.61,36.85,45.0
Atu4844,8.75,11.15,9.42,35.08,33.86,34.18,30.44,31.93,33.28,22.75,28.53,23.79,34.51,28.23,32.68,20.17,12.0,17.43,6.3,15.3,13.72,18.32,12.72,16.91,23.28,18.54,24.11
Atu4845,16.15,16.32,13.19,43.37,46.2,49.49,44.24,44.03,51.3,40.4,40.69,38.45,42.59,35.36,46.71,38.22,24.91,41.27,15.02,32.66,48.16,33.88,38.89,38.78,50.12,49.28,49.41
Atu4846,11.26,9.8,11.52,26.25,35.84,32.27,32.76,34.77,37.19,26.39,23.42,28.18,27.3,36.19,35.64,20.51,15.05,20.0,11.36,17.72,20.3,21.35,18.69,18.89,30.99,24.05,23.18
Atu4847,23.28,18.75,21.55,60.34,60.29,63.4,56.77,51.55,55.52,48.68,47.07,45.4,55.92,46.17,59.41,29.0,19.09,29.45,17.33,24.8,26.69,29.72,28.87,35.08,38.61,31.45,27.66
Atu4848,21.02,28.41,26.16,61.33,63.4,57.84,61.1,55.53,50.69,45.44,45.19,46.06,50.49,48.78,53.95,28.87,18.79,25.37,14.81,26.39,33.83,31.63,34.63,33.87,41.8,28.79,34.18
Atu4849,28.67,29.82,24.88,67.79,60.95,67.87,64.92,60.22,62.27,54.63,50.68,53.73,59.2,60.04,64.31,27.83,14.43,31.38,15.75,23.2,29.53,24.86,30.6,30.14,42.03,26.2,27.72
Atu4850,6.99,8.31,5.51,9.27,9.31,6.58,7.01,6.16,8.13,4.97,7.37,8.26,5.86,6.23,7.87,16.77,13.62,14.25,13.24,11.01,10.09,13.29,14.15,19.49,6.53,9.54,8.14
Atu4851,0.3,0.62,0.72,0.22,0.47,0.41,1.22,0.44,0.94,0.52,0.61,0.57,1.05,0.2,2.19,4.37,4.45,0.17,2.19,2.02,1.05,4.86,1.11,3.62,1.86,2.06,0.85
Atu4852,25.33,19.23,22.96,48.91,41.82,55.71,41.48,43.13,43.64,51.85,42.38,34.6,36.66,38.04,42.11,35.13,35.18,29.79,11.93,14.71,18.2,23.62,24.62,22.72,27.48,24.81,27.38
Atu4853,13.0,13.25,15.36,22.96,21.45,28.19,24.65,24.28,20.42,22.46,21.47,20.4,21.42,17.74,22.26,17.19,14.16,14.79,4.03,3.18,7.81,7.7,8.53,14.78,12.6,9.69,4.94
Atu4854,1.5,4.58,4.43,6.51,1.55,5.42,6.01,7.65,8.52,5.11,6.99,5.67,5.19,5.01,10.13,36.77,40.28,44.34,29.43,29.17,10.38,31.43,27.31,37.79,14.63,18.63,21.78
Atu4855,2.57,1.93,2.14,2.8,2.16,3.38,3.58,4.64,4.86,3.16,5.04,3.35,3.59,3.93,4.68,7.85,7.05,4.07,3.03,2.64,2.97,6.75,4.06,8.04,5.26,3.68,2.83
Atu4856,59.52,62.87,60.22,137.53,110.74,135.0,136.06,137.16,146.91,186.17,177.96,180.06,110.59,90.66,116.2,418.44,366.57,417.68,190.37,284.25,328.27,444.91,436.52,496.24,350.81,337.04,292.35
Atu4857,18.65,14.84,25.81,35.57,29.57,33.3,28.54,41.16,34.8,53.28,44.85,50.75,31.77,15.82,22.55,55.32,56.22,71.44,19.28,37.95,56.74,195.88,169.68,188.97,40.79,29.81,32.55
Atu4858,23.68,19.75,19.64,29.64,22.63,31.44,27.59,27.06,29.7,41.02,40.85,45.05,21.08,20.14,18.2,31.04,24.74,30.71,8.16,15.83,17.39,77.25,71.38,63.98,27.29,17.43,13.96
Atu4859,43.69,38.02,42.39,19.78,25.11,24.05,28.24,27.1,27.95,36.09,31.48,27.31,23.46,23.61,22.06,52.07,57.14,45.02,40.89,52.71,57.52,59.53,58.96,51.42,28.2,32.65,30.55
Atu4860,54.38,45.12,50.18,60.54,37.9,47.82,74.34,69.83,76.8,72.6,69.41,69.79,53.02,52.87,63.28,71.77,56.33,82.32,124.74,108.79,98.06,103.56,99.0,114.71,66.84,87.28,76.31
Atu4861,5.24,2.46,3.09,4.08,2.29,1.27,3.67,2.2,3.95,1.14,2.95,2.86,2.15,1.62,2.54,6.23,8.01,1.83,1.25,4.48,3.72,6.71,2.94,5.17,2.04,2.28,2.7
Atu4862,5.0,4.48,4.22,5.32,3.48,3.51,4.84,5.44,5.17,4.99,6.12,5.02,4.24,3.96,3.5,9.48,8.7,3.6,3.8,5.68,4.48,6.93,5.58,8.52,4.73,4.15,5.14
Atu4864,16.53,11.35,14.76,17.1,14.62,14.03,14.77,15.51,16.04,11.89,11.24,10.85,11.68,11.29,14.9,35.27,22.62,22.65,25.81,28.52,16.37,29.56,18.86,24.44,31.72,30.88,21.88
Atu4865,56.32,58.66,51.21,33.63,31.11,30.54,32.24,33.76,34.21,35.86,37.41,38.34,26.93,23.88,27.64,39.75,29.4,30.17,19.35,20.05,18.01,31.43,25.27,29.08,39.98,19.19,27.7
Atu4866,29.29,22.73,18.07,12.91,19.71,14.39,14.4,19.05,20.41,23.17,17.82,21.07,17.63,11.93,14.92,22.42,27.57,22.47,29.62,25.5,30.89,29.86,23.21,31.54,11.97,17.99,20.65
Atu4867,8.54,7.55,5.05,10.3,7.34,6.69,7.06,8.52,8.24,4.85,8.72,4.57,6.09,8.76,9.23,22.47,22.86,17.49,16.18,11.08,9.86,18.61,13.49,17.49,13.17,13.83,11.46
Atu4868,6.85,7.71,7.76,8.47,5.74,6.45,10.72,7.19,7.08,9.09,6.09,5.94,6.73,7.06,8.23,18.27,15.25,14.13,11.36,11.9,9.89,14.97,10.06,14.92,15.79,9.35,8.93
Atu4869,3.97,3.68,2.99,2.62,0.75,1.63,5.27,4.75,5.6,4.11,1.93,3.07,4.77,2.42,4.88,8.48,8.58,4.11,4.11,6.43,2.5,5.8,8.78,8.95,1.31,2.04,2.02
Atu4870,11.46,10.55,9.6,10.14,7.72,9.21,9.18,7.67,10.37,10.32,12.3,11.44,8.41,5.96,9.04,14.44,20.57,12.32,11.52,12.4,9.56,13.55,12.38,15.48,5.41,9.18,8.72
Atu4872,36.51,33.07,31.72,21.89,25.58,29.62,29.99,29.49,31.77,41.33,40.51,35.97,24.9,25.68,30.61,56.71,57.04,49.09,30.54,38.91,44.72,45.89,55.3,49.52,63.99,47.4,50.88
Atu4873,123.76,134.35,114.77,145.24,119.43,151.63,126.7,151.24,162.12,146.8,127.6,118.03,92.98,120.98,116.84,229.64,195.57,219.78,177.01,188.39,179.9,171.14,209.37,215.02,153.56,170.6,143.14
Atu4874,170.06,166.94,162.39,51.9,60.54,71.77,46.91,53.33,58.47,69.92,90.36,72.76,53.28,41.84,45.6,47.98,52.75,63.98,39.95,51.19,72.23,145.23,159.24,119.86,38.37,38.91,37.71
Atu4875,90.71,94.52,100.17,30.59,25.13,31.89,31.19,37.36,36.99,42.11,41.06,40.18,31.27,35.58,25.53,41.89,36.62,31.39,46.75,45.06,38.46,35.88,39.56,45.35,55.18,48.02,40.84
Atu4876,89.37,98.02,92.2,21.26,16.78,22.89,21.84,24.05,22.91,27.98,25.51,23.54,22.09,28.11,21.92,16.58,18.19,7.04,8.03,9.92,16.62,14.21,16.61,15.84,19.88,14.31,12.07
Atu4877,47.69,54.44,53.24,12.98,16.4,10.87,10.85,14.28,14.11,15.99,17.38,16.19,10.64,12.54,11.39,10.22,10.25,5.1,4.21,10.43,6.12,10.31,9.9,12.9,9.73,6.68,10.25
Atu4878,64.61,56.09,60.22,20.32,17.9,19.35,23.7,20.47,22.13,28.55,23.61,32.11,19.98,18.77,26.62,25.99,31.45,25.21,14.88,18.07,16.2,18.22,12.56,21.33,30.44,19.19,21.88
Atu4879,11.18,10.72,5.05,11.42,13.9,12.77,13.43,15.59,15.29,10.84,7.01,6.22,14.27,14.95,17.77,26.65,20.43,14.96,7.81,17.55,8.35,12.98,10.38,19.89,11.65,16.71,9.55
Atu4880,108.55,120.02,110.21,113.56,88.29,97.81,129.49,123.2,128.39,129.5,132.0,118.22,101.72,94.45,130.7,147.42,152.88,157.07,204.11,201.48,219.97,190.23,210.39,204.75,117.16,151.64,137.37
Atu4881,12.55,15.12,14.83,10.46,11.77,8.59,11.37,9.99,16.51,15.13,16.21,14.38,11.24,16.28,12.34,12.57,19.65,12.98,8.25,9.73,7.03,9.38,9.7,19.18,8.8,14.61,8.93
Atu4882,13.36,5.96,6.91,4.84,10.34,8.3,7.31,15.24,22.45,12.35,8.9,4.74,21.02,10.06,9.79,14.26,17.5,8.55,7.77,5.57,7.72,17.52,6.09,13.79,2.42,2.83,5.6
Atu4884,1.03,2.46,2.03,1.5,0.71,0.93,2.76,1.51,0.36,0.78,0.46,0.0,1.08,1.84,1.24,8.45,11.3,3.53,2.13,2.3,0.8,3.4,4.18,9.47,1.0,3.5,4.23
Atu4887,50.12,49.43,43.71,59.5,62.73,54.96,56.36,46.77,60.31,45.79,59.13,45.84,62.04,49.47,59.25,12.27,12.62,28.99,14.44,13.71,20.88,33.46,20.97,26.37,11.29,25.07,9.19
Atu4888,166.49,137.1,133.48,137.67,128.42,140.98,150.22,174.77,193.28,190.52,211.36,162.39,146.73,131.41,161.42,351.31,537.65,454.87,772.03,379.72,406.41,432.9,413.53,439.28,193.34,371.54,220.79
Atu4889,128.32,122.5,126.29,153.89,124.93,143.29,165.19,172.15,195.13,151.97,157.56,146.85,147.48,147.52,181.78,125.33,134.07,128.29,174.69,118.62,100.11,136.51,139.05,146.09,78.09,131.47,98.62
Atu4890,8.15,9.26,8.76,20.66,18.92,17.75,15.54,20.55,24.32,20.43,20.49,22.95,18.42,11.4,15.03,66.01,61.58,57.14,55.15,42.65,47.93,53.95,56.95,55.73,50.11,64.69,58.41
Atu4891,0.78,0.4,1.39,0.57,0.81,1.77,0.57,0.57,0.81,0.89,1.04,0.74,0.25,2.1,1.77,4.6,5.75,1.34,0.81,4.36,3.62,3.87,2.86,4.31,3.12,3.1,1.31
Atu4892,0.54,0.9,0.4,0.59,1.26,1.29,2.13,0.84,1.4,0.46,0.54,0.9,1.75,1.36,2.38,7.38,7.25,1.7,1.82,4.23,3.29,4.19,2.8,4.48,1.77,3.07,0.99
Atu4893,1.07,4.16,0.51,0.62,3.1,1.55,2.82,2.51,1.11,1.47,1.43,2.24,1.89,3.45,2.13,8.49,7.05,3.67,1.33,4.06,3.97,5.84,4.44,7.89,2.18,3.4,1.44
Atu4894,0.51,0.41,0.6,0.29,1.05,0.92,1.78,0.74,0.95,0.81,0.41,1.25,1.02,0.95,1.65,5.64,8.8,1.97,1.58,3.73,2.11,5.14,1.98,5.32,1.91,2.64,2.27
Atu4895,1.12,1.91,0.89,4.88,0.77,2.71,1.64,1.91,1.55,0.85,0.0,1.06,1.18,2.0,1.69,11.99,10.99,5.12,1.94,5.83,4.33,6.01,3.64,10.31,4.88,4.66,3.77
Atu4896,32.7,35.92,30.26,70.84,67.73,76.74,65.84,68.99,69.96,54.76,51.0,58.24,54.7,52.56,63.51,23.52,19.29,20.77,15.72,20.02,12.29,22.52,26.49,23.01,16.13,19.48,12.19
Atu4897,111.33,101.97,85.65,277.63,279.55,289.91,230.19,247.57,256.68,198.26,186.06,173.06,211.33,225.7,255.09,26.17,29.78,64.42,41.35,54.99,48.81,55.41,57.32,50.87,40.39,36.25,37.97
Atu4898,0.0,0.63,0.0,2.67,0.0,0.0,3.13,0.9,0.0,0.0,0.0,0.58,3.86,2.46,2.77,8.51,10.72,2.79,1.27,2.05,5.67,6.06,1.49,9.57,4.0,1.39,2.75
Atu5000,281.37,280.22,288.82,321.68,219.89,270.04,269.16,257.0,283.61,290.6,309.85,267.48,255.56,244.51,231.8,332.83,177.3,331.52,111.12,157.13,218.08,176.76,236.96,184.74,425.58,373.95,490.16
Atu5001,288.05,287.37,281.15,240.21,213.3,224.07,239.46,253.32,260.1,256.66,267.8,263.26,225.88,222.52,235.46,312.99,143.85,303.21,100.89,114.32,159.41,140.34,157.46,162.71,342.21,317.48,344.57
Atu5002,121.89,117.74,121.48,96.91,98.76,87.31,80.77,90.14,103.64,106.43,125.38,119.54,99.02,71.87,77.32,157.28,31.89,156.19,7.41,37.36,65.38,30.11,32.71,31.03,88.98,147.41,153.58
Atu5003,9.09,8.04,9.17,10.07,12.69,8.94,10.44,10.93,12.72,8.82,9.98,8.34,12.62,10.38,10.73,6.99,7.66,6.54,2.76,4.16,3.4,6.43,7.8,9.93,9.86,6.65,5.23
Atu5004,2.73,6.8,5.56,5.49,9.39,9.32,7.52,9.07,9.25,3.1,5.86,6.31,8.2,9.53,9.84,6.79,8.47,2.76,3.76,4.05,2.45,7.86,2.76,9.46,6.03,2.57,2.03
Atu5005,2.63,1.34,1.32,3.37,5.02,4.94,5.62,4.51,4.4,3.46,2.29,2.68,4.72,4.07,3.74,4.97,4.81,1.27,1.57,2.93,0.7,5.37,2.34,5.57,6.08,2.17,2.15
Atu5006,5.68,7.85,1.73,29.46,27.41,25.67,18.99,19.66,19.89,4.58,6.1,5.72,24.91,26.48,20.98,16.42,7.81,19.6,4.93,8.15,5.93,8.14,7.79,11.09,49.83,16.36,30.73
Atu5007,54.1,38.63,48.69,27.23,24.43,25.81,30.99,33.93,33.38,23.17,22.95,20.49,21.85,28.61,33.24,10.72,12.33,14.37,5.79,7.02,5.64,8.15,8.37,10.27,10.79,9.41,10.43
Atu5008,8.13,9.3,6.56,12.63,9.2,11.11,10.85,14.03,12.91,13.07,11.89,13.31,12.97,11.14,13.04,266.67,287.09,212.29,276.43,198.44,172.16,134.53,132.96,143.98,65.09,164.87,129.43
Atu5010,5.32,3.1,2.7,1.1,7.84,2.06,8.32,2.77,7.07,10.38,6.08,2.16,5.74,5.09,9.59,13.79,37.17,20.77,18.08,16.07,7.03,16.89,8.32,20.22,4.4,4.3,4.25
Atu5011,0.71,0.24,0.28,2.07,0.0,0.65,0.87,2.08,0.98,0.81,0.0,0.45,1.2,3.5,3.0,7.11,7.15,1.08,1.72,1.59,0.55,5.29,2.6,10.26,1.89,3.5,1.06
Atu5013,33.76,27.54,27.57,34.67,31.66,35.5,33.14,40.76,43.78,41.18,41.71,38.89,28.97,18.89,34.3,67.45,84.01,76.84,109.77,121.53,89.32,71.19,82.79,77.12,47.06,73.52,64.51
Atu5014,108.54,90.34,101.24,96.23,124.55,114.11,116.36,111.8,119.83,120.48,129.87,135.09,107.32,84.46,113.46,96.1,117.81,120.16,255.68,250.48,220.0,139.84,135.92,130.68,102.26,133.92,101.95
Atu5015,14.39,18.11,15.97,18.29,13.33,14.46,15.96,16.61,22.01,19.87,24.06,14.72,18.75,20.04,16.94,55.45,65.82,54.47,77.25,62.71,60.36,67.57,70.11,75.8,24.53,38.66,26.43
